time_s,trolley_x_m,support_down_m,payload_x_m,payload_down_m,chord_angle_rad,material_length_m,arc_length_m,min_axial_force_N,ale_generalized_force_norm
3.74,0.307470920117411,0.0412553339972764,0.224353269976488,1.95420522272763,-0.0434226760572619,1.90993727636,1.91475497423609,49.5161883881146,0.00503995810081982
3.76,0.308128609410212,0.0412507509498835,0.221816796332949,1.95148403843759,-0.0451532008302524,1.9073763449363,1.91218228195581,49.4618905096988,0.00497191486671401
3.78,0.308736384610931,0.0412459420782924,0.219459949134853,1.94873480019021,-0.0467689931719951,1.90478114266815,1.9095769302466,49.4272213344882,0.00489132487885503
3.8,0.309293319390627,0.0412406520989675,0.217287502968016,1.94596050637625,-0.0482666033749221,1.902152,1.90694073156141,49.4231906453901,0.00479309673631528
3.82,0.30979879770325,0.0412353029746078,0.2153048057496,1.94316177832782,-0.0496424848716066,1.89948925822074,1.90427243242085,49.4365708541666,0.00470250483952476
3.84,0.310252040050416,0.0412306130650274,0.21351834752818,1.94033805859985,-0.050892414583208,1.89679326928593,1.90156961941977,49.438381710849,0.00462955115972999
3.86,0.310652613428622,0.0412269969079202,0.21193515966577,1.937489744565,-0.0520120006686672,1.89406439564,1.89883095977237,49.4082717544186,0.00456335649004876
3.88,0.311000244412976,0.0412241991179919,0.21056082437387,1.93461938289641,-0.052997581852098,1.89130301003852,1.89605786831089,49.3606478984665,0.00450576034112282
3.9,0.311294506886689,0.0412215257483091,0.209398592523237,1.93173080474638,-0.053846556424997,1.88850949537037,1.89325370277002,49.3236104734018,0.00445258847294856
3.92,0.311534645920829,0.0412184996316561,0.208451678700933,1.92882694211222,-0.0545561639869558,1.88568424448,1.89042117784256,49.3224894194322,0.00438167100958554
3.94,0.311719594792082,0.0412153415781968,0.207721970476717,1.92590799821392,-0.0551242474530583,1.88282765998963,1.88755978927937,49.3505200907585,0.00429920180830325
3.96,0.311848452097501,0.0412127712026197,0.207210084139039,1.92297214834337,-0.0555494597565203,1.87994015412148,1.88466646254952,49.3659491458764,0.00421235888393949
3.98,0.31192090666513,0.0412112720758726,0.206916720132505,1.92001829727558,-0.0558306738543632,1.87702214852,1.88173904145946,49.3456260964154,0.00413445223444528
4,0.311936743757924,0.0412105333906891,0.206843191522322,1.91704805847434,-0.0559663627872373,1.87407407407407,1.87877923133755,49.3018352772889,0.00406892351938577
4.02,0.311896055530004,0.0412097565956167,0.206991719273192,1.91406482654314,-0.0559545865915353,1.87109637073926,1.87579110414518,49.2712082202562,0.00400800872504754
4.04,0.311799333839792,0.0412084534044441,0.207364009533579,1.91107092485099,-0.0557939076995792,1.86808948736,1.87277720286659,49.2796669827555,0.00394021881104401
4.06,0.311647046757905,0.0412068745934001,0.207959368186891,1.90806583847486,-0.0554842427044746,1.86505388149185,1.8697367124606,49.3089236210409,0.00387015232819809
4.08,0.311439472530678,0.0412057149512452,0.208776500395669,1.9050472776366,-0.0550257799287137,1.8619900192237,1.86666704734721,49.3308178559371,0.00380437055715453
4.1,0.311176622995432,0.0412054301066719,0.209813219060231,1.90201352318075,-0.0544190045223582,1.858898375,1.86356685167962,49.3243562647194,0.00374021563398071
4.12,0.310858594991125,0.0412058486285334,0.211065382297107,1.89896483606898,-0.0536654077756275,1.85577943144296,1.86043737292968,49.2963495240462,0.00369792676134758
4.14,0.310486144293672,0.0412063874592218,0.212528526278433,1.89590296962571,-0.0527669517153085,1.85263367917481,1.8572816786968,49.2773638787147,0.0036883594216867
4.16,0.310060267265243,0.0412066090371312,0.214198794295333,1.89282918821881,-0.0517254248846472,1.84946161664,1.85410240878418,49.2854089529482,0.00367881942506666
4.18,0.309582095180479,0.04120667972639,0.216073606412397,1.88974261580796,-0.0505420808127036,1.84626374992741,1.85089972269227,49.3222820707429,0.00365024488207564
4.2,0.309053204312417,0.0412072667807227,0.218150626078311,1.88664048101918,-0.0492183426110796,1.84304059259259,1.84767115933461,49.3519536210307,0.00359234492791292
4.22,0.308475279378304,0.0412088593348156,0.220425102002256,1.88352028669184,-0.0477569787375546,1.83979266548,1.84441480757205,49.3508341504167,0.00350327918855913
4.24,0.307849886503734,0.0412112374507129,0.222890900769723,1.88038176713969,-0.0461613701459086,1.83652049654519,1.84113201547821,49.3269586003953,0.00344230616260618
4.26,0.307178304547165,0.0412136762702789,0.225541339535625,1.8772262859472,-0.0444350042073916,1.83322462067704,1.83782670694845,49.3156501692082,0.00341350949342423
4.28,0.306461703645829,0.041215700947204,0.22836799475791,1.8740541739804,-0.0425823132270934,1.82990557952,1.83450144277395,49.341054909422,0.00342998632941325
4.3,0.305701794488437,0.041217553823109,0.231362009482693,1.87086320264578,-0.0406083645134414,1.8265639212963,1.83115530573379,49.3836739914588,0.0035012105256211
4.32,0.304900615790026,0.0412198533874728,0.234515170926152,1.86764976561802,-0.0385181122722137,1.82320020062815,1.82778564577475,49.4139084142642,0.00356860312280513
4.34,0.304060332330596,0.041222881111102,0.237820524469937,1.86441138891077,-0.0363158746631338,1.81981497836,1.82439154254294,49.409723759859,0.00357827100537241
4.36,0.303183540413895,0.0412262664592896,0.241271651303285,1.86114793213361,-0.0340058715069123,1.81640882138074,1.82097477057673,49.3907843647445,0.00352214969703376
4.38,0.302273000273906,0.0412292721067385,0.244859988830564,1.85786052526174,-0.0315935926507234,1.81298230244593,1.8175386341583,49.3800079208873,0.00341680103135808
4.4,0.301331298352964,0.0412314199391176,0.248575652077004,1.85454944332533,-0.029085228589006,1.809536,1.81408544248277,49.4023345437711,0.00333591287023324
4.42,0.300360635036091,0.0412328815154851,0.252408381961982,1.85121273472464,-0.0264870565292847,1.80607049799852,1.810614958476,49.4437771267542,0.00331175786253254
4.44,0.299363004534921,0.0412342757127169,0.256346517808717,1.84784689966631,-0.0238060775254537,1.80258638573037,1.80712470660157,49.4754411450193,0.00337035849012843
4.46,0.298340940546907,0.0412359965771278,0.260377774513565,1.84444936431757,-0.0210499541429383,1.79908425764,1.80361301537239,49.4675196312766,0.00349200303365858
4.48,0.297297273034764,0.0412377202795468,0.264490496359348,1.84102032342812,-0.0182261700981909,1.79556471314963,1.80008158924436,49.4369030760478,0.00358662763877596
4.5,0.296234971082906,0.0412386806128761,0.268674627438765,1.83756183705916,-0.015341438600786,1.79202835648148,1.79653462202589,49.4184627471705,0.00361584359857541
4.52,0.295157317591529,0.0412384707723935,0.272921157135979,1.83407498552941,-0.0124021460902713,1.78847579648,1.79297459599552,49.4378204900903,0.00352701927758242
4.54,0.294067695373126,0.0412374461711013,0.277218961322311,1.83055829207937,-0.00941599498197656,1.78490764643407,1.78940039261424,49.4709105813751,0.00336111822062789
4.56,0.292969271674234,0.0412363194280617,0.28155606491223,1.82700913433225,-0.00639109928829733,1.78132452389926,1.78580935346222,49.4863900568721,0.00325272194217954
4.58,0.291864772130863,0.0412354229350887,0.285919975217874,1.82342636867059,-0.00333565540703982,1.77772705052,1.78220087445671,49.4652000633478,0.0031960750663938
4.6,0.290756629040434,0.0412344293809244,0.290297032833103,1.81981139704784,-0.000258406695608839,1.77411585185185,1.77857712958838,49.4296579052289,0.003245139854476
4.62,0.289647845573668,0.0412327198906604,0.294673296068613,1.81616693000448,0.00283133709267216,1.7704915571837,1.77494146785377,49.4046548336335,0.00339292019780768
4.64,0.288541560203106,0.0412300085836432,0.299035914800889,1.81249477032559,0.00592471099325065,1.76685479936,1.77129588551774,49.4115611390233,0.00346975890157004
4.66,0.28744103029882,0.041226642414966,0.303373936202751,1.80879463843447,0.00901378302299169,1.76320621460296,1.76763982848542,49.4311508447565,0.00343813474098825
4.68,0.286349756426882,0.0412232895986761,0.307677636782448,1.80506517469711,0.0120911296978993,1.75954644233481,1.76397092644891,49.4352059490355,0.00328820843229662
4.7,0.285271271619432,0.0412202470615187,0.311935102940999,1.8013064029884,0.0151480038377972,1.755876125,1.76028821146398,49.4006938098268,0.00305264953570194
4.72,0.284208747116824,0.0412171030285588,0.316134118053391,1.7975210455411,0.0181755871236665,1.75219590788741,1.75659408961499,49.3500732752361,0.00288764454673425
4.74,0.283164791926297,0.041213172941598,0.320262021485633,1.79371308704323,0.021165016764146,1.74850643895259,1.75289259346749,49.3211065471888,0.00280035641427427
4.76,0.282141796001501,0.0412082561407711,0.324305447559141,1.78988507156981,0.0241070751622658,1.74480836864,1.74918529696761,49.3222306406027,0.00285368844062615
4.78,0.281142665752164,0.0412028246582881,0.328251057425668,1.78603730353131,0.0269922167103817,1.74110234970518,1.74547053650671,49.3313363454995,0.00294875556545969
4.8,0.280170316717644,0.0411974890432243,0.332087057744992,1.78216967258333,0.029811711225292,1.73738903703704,1.74174617838193,49.3121977436184,0.00296896568804017
4.82,0.27922779243186,0.0411923555724318,0.335804324548333,1.7782838896568,0.0325581804740477,1.73366908748,1.73801264758511,49.266929890881,0.00287823006973548
4.84,0.27831824363547,0.041186963410439,0.339394229956297,1.77438378941298,0.0352243456790451,1.7299431596563,1.73427266674672,49.2147815777066,0.00261097936971994
4.86,0.277444679155874,0.0411807886688799,0.342846413880311,1.77047369217289,0.0378019125235663,1.72621191378815,1.73052922689429,49.1834941057068,0.00231635849988979
4.88,0.276609686406736,0.0411738049706052,0.346150648245622,1.76655638729416,0.0402828587543225,1.72247601152,1.72678346091937,49.1804159796594,0.00213679267107158
4.9,0.275815126125127,0.041166582781544,0.349296175687305,1.76263277348188,0.0426592579305892,1.71873611574074,1.72303398131428,49.1780677646148,0.00201961120693639
4.92,0.27506292656732,0.0411597495468845,0.352271790527124,1.75870360085341,0.0449228236802615,1.71499289040593,1.71927876021177,49.150634819064,0.00205860373220203
4.94,0.274355313003498,0.0411533540851129,0.355067324458409,1.75477162870719,0.0470655612066753,1.71124700036,1.71551830457648,49.0920968693986,0.00212553778562513
4.96,0.273694453704581,0.0411468656503497,0.357674747417525,1.75084166930918,0.0490806015041849,1.70749911115852,1.71175621257284,49.0369018615056,0.00208082905268983
4.98,0.273082589742041,0.0411398465694658,0.3600890119763,1.74691809894572,0.0509627114585588,1.70374988889037,1.70799578939986,49.0186318096431,0.0018775574564012
5,0.272522037324771,0.0411325398712524,0.362304042108707,1.74300284957197,0.0527060451754395,1.7,1.70423690480197,49.0239809914828,0.00153274107556174
5.02,0.272014829991701,0.0411256797975937,0.364313028440867,1.73909604739193,0.0543045119352856,1.69625011110963,1.70047709120756,49.0191895484315,0.00126343744740356
5.04,0.271562335754035,0.0411197726779747,0.366109234803711,1.73519857629407,0.0557523756492822,1.69250088884148,1.69671525626857,48.9837676835547,0.00105025096110572
5.06,0.271165236891593,0.0411146664458115,0.367685735352705,1.73131364601166,0.0570440425107676,1.68875299964,1.69295309746135,48.9263498925929,0.000996127733415761
5.08,0.270824557292152,0.0411097544819893,0.369035932092556,1.72744588627109,0.058173788314481,1.68500710959407,1.68919409413886,48.8837942742215,0.00108412905528149
5.1,0.27054137992584,0.0411046634540157,0.370154593305391,1.72359888258669,0.0591366464249521,1.68126388425926,1.68544073912966,48.8770872085942,0.00110869237533116
5.12,0.270316799955898,0.0410996865219065,0.371039524760355,1.71977345766208,0.0599295194665923,1.67752398848,1.68169287308673,48.8930826156064,0.00102847234449027
5.14,0.270152029043845,0.0410955368171199,0.371690066601602,1.71596851555439,0.0605502136032669,1.67378808621185,1.67794800664673,48.8992758351259,0.000827243144632403
5.16,0.27004809816959,0.0410926060530167,0.372104300491966,1.71218388852794,0.0609958328263347,1.6700568403437,1.67420475139704,48.8695943310491,0.0006964018620678
5.18,0.270005561851733,0.0410905193346486,0.372280431454673,1.70842199863887,0.0612636927914585,1.66633091252,1.67046539752643,48.8208003606516,0.000800524581009801
5.2,0.27002400467691,0.0410885754994458,0.372216748221562,1.7046864811375,0.0613516597327322,1.66261096296296,1.66673406394031,48.7966913686932,0.000857376013409074
5.22,0.270102998934075,0.0410865033765285,0.371911232991642,1.70097927403471,0.0612574857528652,1.65889765029481,1.66301253812068,48.8112238138827,0.000909922835746764
5.24,0.270242392598239,0.0410847116636377,0.371362699782496,1.69729953520997,0.0609793709099165,1.65519163136,1.65929932404137,48.8371374697882,0.000978792429191182
5.26,0.270442012350484,0.04108379115214,0.370572197898525,1.69364535937798,0.0605169103181961,1.65149356104741,1.65559242081893,48.8418609926988,0.00107856524434152
5.28,0.270701709408446,0.0410838659589067,0.369544348730544,1.69001602256168,0.0598717818201926,1.64780409211259,1.65189200392288,48.8228600156271,0.00123222419598753
5.3,0.271021270204615,0.0410844847955853,0.368283120942544,1.686412715501,0.0590452369029035,1.644123875,1.64820049940805,48.7995526782026,0.00146481225038428
5.32,0.271400194529861,0.0410850877333326,0.366791913966544,1.68283698213577,0.0580383602716196,1.64045355766519,1.6445208731213,48.7975322480994,0.0017413657688557
5.34,0.271837130037958,0.0410856130180487,0.36507413249024,1.67928863198869,0.0568528593187268,1.63679378539704,1.64085433057084,48.8268751275545,0.00192618422561752
5.36,0.272330255549363,0.0410865693528746,0.363132689286831,1.67576532473105,0.0554905449562266,1.63314520064,1.63719918910682,48.8595410255011,0.00197831846663335
5.38,0.272878050775316,0.0410884218704654,0.360971129755173,1.67226450681744,0.0539534537546486,1.6295084428163,1.6335535814523,48.8641783308363,0.00197452898117995
5.4,0.273479030794434,0.0410910192578808,0.358594532456015,1.66878553839485,0.0522444758916209,1.62588414814815,1.62991861528291,48.8446192352487,0.00203330593787043
5.42,0.27413170126896,0.0410937395914944,0.356012090345221,1.66532913983668,0.0503690122829013,1.62227294948,1.62629798224051,48.8401391326621,0.00219292505981157
5.44,0.274834638273888,0.0410962163362555,0.353233238569683,1.66189502273745,0.0483326757508043,1.61867547610074,1.62269380588991,48.8693917304506,0.00245767555443828
5.46,0.275586280263925,0.0410987132045495,0.350266229308529,1.6584806120703,0.0461405836565894,1.61509235356593,1.61910509688095,48.91276332184,0.00272631637945572
5.48,0.276384381902405,0.0411017583837917,0.347119185213616,1.65508236204271,0.0437982757877147,1.61152420352,1.61552997311725,48.937006849652,0.00293067120253503
5.5,0.277225904280696,0.0411055173712696,0.343799789775649,1.65169801438158,0.0413115103523028,1.60797164351852,1.61196813767674,48.9322140659665,0.00298920483674183
5.52,0.278108034924886,0.0411095321280677,0.34031612719471,1.64832739234035,0.0386861400729087,1.60443528685037,1.60842169634531,48.9176978696104,0.00293943096507708
5.54,0.279028159790507,0.0411131287264322,0.336677084161043,1.64497104781069,0.0359284423648136,1.60091574236,1.60489381251558,48.9256410718841,0.00292537932420133
5.56,0.279983719130285,0.0411160805972297,0.332895399168953,1.64162784271291,0.0330471902655061,1.59741361426963,1.6013861562525,48.9674792896544,0.00301689823371438
5.58,0.280972290056192,0.04111883405577,0.328984765586442,1.63829422989923,0.030051816001522,1.59392950200148,1.59789693338335,49.0125464145441,0.00324446582673929
5.6,0.281991388300048,0.0411219203838168,0.324957504299515,1.63496644396718,0.026951005541224,1.590464,1.5944235878806,49.0230325763807,0.00347744831181822
5.62,0.283037974348546,0.0411252184109469,0.320825610178824,1.63164323488829,0.0237535998679519,1.58701769755407,1.590966858977,49.0013445875404,0.00364186309949279
5.64,0.284108137011504,0.0411280160367899,0.31660037992911,1.62832575660799,0.0204685933419051,1.58359117861926,1.58753046891575,48.9863404157376,0.00366507810947927
5.66,0.285198166477984,0.041129758235427,0.312293081254435,1.62501478722623,0.0171049487550395,1.58018502164,1.58411704265849,49.0040103109601,0.00358146717248782
5.68,0.286304689580107,0.0411305714204838,0.307915169041611,1.62170884679581,0.013671662672499,1.57679979937185,1.58072610735797,49.0406603461713,0.00352160133311062
5.7,0.287424470825641,0.0411310186674268,0.303481808857336,1.61840502890581,0.0101800848980944,1.5734360787037,1.57735576124929,49.0636677352496,0.00354542537336402
5.72,0.288554439579133,0.0411314531005327,0.299009420813394,1.61510140330463,0.00664232978058446,1.57009442048,1.57400478540814,49.0519874833151,0.00370585684276554
5.74,0.289691571581101,0.0411315883914012,0.294512719108382,1.61179866130064,0.00306948077620708,1.56677537932296,1.57067458394139,49.0164067826049,0.00388571422996925
5.76,0.290832373156549,0.0411307519158297,0.290005645659004,1.60849928209913,-0.00052746205181146,1.56347950345481,1.567368758819,48.9956521787116,0.00400960287000566
5.78,0.291972556397947,0.0411286506904581,0.28550102640303,1.60520474095067,-0.00413758199182549,1.56020733452,1.56408956897756,49.0119501328623,0.00398126028406676
5.8,0.293108073188435,0.0411257535739438,0.281011415229479,1.60191399947059,-0.00775019660247151,1.55695940740741,1.56083529569044,49.0364631846463,0.00385248180603868
5.82,0.294235273308619,0.0411227250229922,0.276549200826892,1.59862550977215,-0.0113549154041519,1.55373625007259,1.55760323768042,49.0279145500994,0.00376261988876082
5.84,0.295350772113444,0.0411196358098076,0.272130286807991,1.59534014678515,-0.0149391657597817,1.55053838336,1.55439400449793,48.9855727100208,0.00375913837547595
5.86,0.296451396869716,0.0411159710669407,0.267771473129571,1.59206125994252,-0.0184897917288934,1.54736632082518,1.5512106583854,48.9431580883837,0.00386586621904596
5.88,0.297534188504597,0.0411112851294307,0.263487438204583,1.58879229012523,-0.0219950103597825,1.54422056855704,1.54805565406987,48.9258316936914,0.00397488711234934
5.9,0.298595676491428,0.0411056939198192,0.259291741439551,1.58553490191913,-0.0254433503094691,1.541101625,1.54492927083577,48.9310067441551,0.00404026712534403
5.92,0.299631704692491,0.0410997838588357,0.255196526596755,1.58228914446646,-0.0288237596446401,1.5380099807763,1.54182984046639,48.9309061007948,0.00398499384924584
5.94,0.300638500196691,0.0410940396217033,0.251213243483789,1.57905551961869,-0.0321258060013688,1.53494611850815,1.53875556110945,48.8957569643533,0.00386015811804908
5.96,0.301612754927661,0.0410882906425654,0.247353151346297,1.5758370674711,-0.0353393433529305,1.53191051264,1.53570763359634,48.8357547674223,0.00376465519255878
5.98,0.302551598237262,0.0410819366705504,0.243630756940679,1.57263876935659,-0.0384522451574153,1.52890362926074,1.5326899125143,48.7935162624131,0.00374851195205754
6,0.303452351674977,0.0410747742308587,0.240060736723651,1.56946444901142,-0.0414523228839693,1.52592592592593,1.52970409033657,48.7855305215312,0.0038163610730294
6.02,0.304312638960753,0.041067300763319,0.236655452845892,1.56631548729175,-0.0443290894628611,1.52297785148,1.52674830389869,48.781925460184,0.0038918265977262
6.04,0.305129479804924,0.0410600923191498,0.233425662887209,1.5631928750969,-0.047072665806013,1.52005984587852,1.52382077589625,48.7538472756865,0.00391977489923726
6.06,0.305899437676926,0.0410532147953182,0.230380658244976,1.56009930356721,-0.0496737104553557,1.51717234001037,1.52092214868299,48.703705881632,0.00384583753450002
6.08,0.306619664111672,0.0410463066090143,0.227528266895388,1.55703903460773,-0.0521240995424391,1.51431575552,1.51805453673839,48.6533502892383,0.00375315731154836
6.1,0.30728777301129,0.0410390392730828,0.224876793071126,1.55401635882743,-0.054415635641408,1.51149050462963,1.51522011528743,48.6262830470352,0.00370003717570799
6.12,0.307901856682873,0.04103157974246,0.222437589194514,1.55103404212022,-0.0565384397144758,1.50869698996148,1.51241936271691,48.6229319775422,0.00371291540375879
6.14,0.308460262980624,0.0410245394974906,0.220221097860736,1.54809316198195,-0.058483428723579,1.50593560436,1.50965012373883,48.6105427977224,0.00375651126809645
6.16,0.308961632793626,0.0410183111075065,0.218235414121467,1.54519535810004,-0.060243198404624,1.50320673071407,1.5069109916238,48.5654580339689,0.00380238342921638
6.18,0.309403937958375,0.0410125873891774,0.21648624472977,1.54234439126462,-0.061811338286993,1.50051074177926,1.50420443435696,48.514931259942,0.00380633222813569
6.2,0.309784976390697,0.0410069037514319,0.21497812740159,1.5395443327999,-0.0631820454890675,1.497848,1.50153349618444,48.4946694964217,0.00377006337364394
6.22,0.310103169650765,0.0410013613767832,0.213713834884504,1.53679702052742,-0.0643512003432786,1.49521885733185,1.49889814770425,48.4995713814929,0.00375046213006925
6.24,0.310357479979485,0.0409965282077898,0.212697795032744,1.53410255534207,-0.0653140326966612,1.4926236550637,1.49629650838296,48.5001323956702,0.00375815105189787
6.26,0.310547279903094,0.0409928367731568,0.211936734532417,1.53146144819344,-0.0660644849652278,1.49006272364,1.49372751884804,48.4780231119686,0.00378604726256492
6.28,0.310672425148746,0.0409901943142073,0.211435095952659,1.52887574168424,-0.0665982469676678,1.48753638248296,1.49119184240095,48.4376138581721,0.00381086213234934
6.3,0.310732803231093,0.040988077467988,0.2111949504946,1.52634859630284,-0.0669125467351688,1.48504493981481,1.48869215264755,48.4104042453515,0.00384213991639181
6.32,0.310727534418089,0.0409861355658905,0.211216202358597,1.52388195225423,-0.0670056245498347,1.48258869248,1.48623098936519,48.4264484563512,0.00385400103455829
6.34,0.310655935868662,0.0409847740090082,0.211497570504017,1.52147460647415,-0.0668768471631462,1.48016792576741,1.48380680909235,48.4613819443469,0.00387502405470095
6.36,0.310517906735776,0.0409846889072892,0.212036455552267,1.51912391807921,-0.0665269676401463,1.47778291323259,1.4814162950861,48.4674328341983,0.00391402125052026
6.38,0.310314044159982,0.0409859591171183,0.2128327647751,1.51682941658881,-0.0659554278454056,1.47543391652,1.47905949582535,48.441255458993,0.00395490174986167
6.4,0.31004528435853,0.0409879639250155,0.213886983218577,1.51459295719838,-0.0651614012751384,1.47312118518518,1.47673950395319,48.4208114047258,0.00397237490577244
6.42,0.309713071923134,0.0409901461999748,0.215197201715649,1.51241583151652,-0.0641460864212605,1.47084495651704,1.47445859788069,48.4341127300381,0.00398282780500785
6.44,0.309318412655447,0.0409925247096838,0.216758936016262,1.51029669017615,-0.0629123166066888,1.46860545536,1.47221679058723,48.4779396291435,0.00400017738292199
6.46,0.30886171916341,0.0409956214358976,0.218566465486156,1.50823182850723,-0.0614635324709044,1.4664028939363,1.47001202157211,48.5220840475353,0.00403402922193199
6.48,0.308343927996569,0.0409998813756264,0.220612005887168,1.50621746307611,-0.0598049758822458,1.46423747166815,1.46784182065406,48.5296837019389,0.00409024217291386
6.5,0.307766678466836,0.041005012466944,0.222887803944325,1.50425239519175,-0.0579422633121518,1.462109375,1.46570712887189,48.5126031883221,0.00414881753526632
6.52,0.30713209544542,0.0410102237858362,0.225389158899175,1.50233737540407,-0.055879231614374,1.46001877722074,1.46361187160982,48.5201115822242,0.00417090097754166
6.54,0.306442704346627,0.0410151824487932,0.228110282715546,1.50047136517446,-0.0536208859066134,1.45796583828593,1.4615573033083,48.5680592612425,0.00416058833787593
6.56,0.305701231848897,0.0410202949317638,0.231043147862085,1.49865036315925,-0.0511740962246505,1.45595070464,1.45954100219077,48.6214832779241,0.00415622653962413
6.58,0.30490957674047,0.0410260079011955,0.234177397568782,1.49686978289901,-0.0485468321346487,1.45397350903852,1.45756103866341,48.651753136344,0.00416820358522449
6.6,0.304069649377752,0.0410322722809316,0.23750130958668,1.4951266749813,-0.0457479881449234,1.45203437037037,1.45561740989506,48.6564721996574,0.00421201305157501
6.62,0.303183913707655,0.0410385567844798,0.241001369118028,1.49341986254034,-0.042788069073693,1.45013339348,1.45371187861782,48.6589650412306,0.00426567778893175
6.64,0.302255511062586,0.041044341306909,0.244666754231844,1.4917484470333,-0.0396762748248386,1.44827066898963,1.45184676817764,48.6896842140405,0.00429525447494785
6.66,0.301287819932887,0.0410496779887557,0.248488216914576,1.49010958954236,-0.0364210302547187,1.44644627312148,1.4500218364862,48.7444835966633,0.00427730102353521
6.68,0.300284690832065,0.0410550768154396,0.252454877747808,1.48849874832693,-0.033032315189239,1.44466026752,1.44823401826122,48.7810442290604,0.00424621874878163
6.7,0.299249550510632,0.0410606730396421,0.256552982098017,1.48691261052441,-0.0295218083561158,1.44291269907407,1.44648226266566,48.7833791079018,0.00422661101821814
6.72,0.298185161963685,0.0410659673797443,0.260767669187868,1.48535024361032,-0.0259014969379193,1.44120359973926,1.44476893116494,48.7839284904856,0.00423883122581546
6.74,0.297094571782023,0.0410704593123516,0.265082316773602,1.48381096872489,-0.0221848647226541,1.43953298636,1.44309573734131,48.80558386962,0.00426948664615407
6.76,0.295981495087228,0.0410741336541948,0.269480960589266,1.48229271469235,-0.0183855168201978,1.43790086049185,1.44146220537336,48.843767800828,0.00429344299502082
6.78,0.294849945492431,0.0410773383697699,0.273951279326814,1.48079241280336,-0.0145148153779655,1.4363072082237,1.43986686244771,48.8762792254649,0.00427413974851719
6.8,0.293704287331246,0.0410803379551102,0.278480584792533,1.47930747228044,-0.0105846522031689,1.434752,1.43830796132908,48.8795137203768,0.00422750231984457
6.82,0.292548972254898,0.0410828734803384,0.283053789481757,1.47783740184588,-0.00660867556185348,1.43323519044296,1.43678597639704,48.8600916415649,0.00418393406125729
6.84,0.291387435352344,0.041084360154949,0.287654290925378,1.47638324341956,-0.00260094678003575,1.43175671817481,1.43530377593607,48.8594963975997,0.0041632940800213
6.86,0.290222972308381,0.0410846531929541,0.292264598864421,1.47494487345712,0.00142386625101873,1.43031650564,1.43386186623221,48.8849499992128,0.00416476557429091
6.88,0.289059354290298,0.0410841956281677,0.296866200203931,1.47352043388807,0.00544999380137107,1.42891445892741,1.43245761355724,48.9033108012649,0.00417052148714903
6.9,0.287900804931299,0.0410833533808955,0.301444581089616,1.47210867847336,0.009464103499622,1.42755046759259,1.43108943696718,48.8932553260213,0.00415065074725294
6.92,0.286751674590632,0.0410819922018998,0.305986774399832,1.47071047040236,0.0134538025368129,1.42622440448,1.42975800757407,48.866147112876,0.00410060514121361
6.94,0.28561665191484,0.0410796866157623,0.310478553541255,1.46932805348862,0.0174055097838211,1.42493612554519,1.42846483006349,48.8436903663647,0.00404518627306375
6.96,0.284499514774696,0.0410762226284854,0.314903672863814,1.46796337154339,0.0213048087761066,1.42368546967704,1.42721106546285,48.8434582054298,0.00400310824272044
6.98,0.283403425451422,0.0410719413276783,0.319245610637062,1.46661678326344,0.0251375013443887,1.42247225852,1.42599558627382,48.853207032411,0.00397943136398915
7,0.282331703918565,0.0410674177955938,0.323486405706465,1.4652881244431,0.0288882563373398,1.4212962962963,1.42481546001225,48.835821235671,0.00396396965683003
7.02,0.281288193000099,0.041062730372092,0.327611053387002,1.46397920165305,0.0325433762947521,1.42015736962815,1.42367033984198,48.7895225679091,0.00393881686278721
7.04,0.280276757234437,0.0410574515051627,0.331607951804405,1.46269381550064,0.0360914408664133,1.41905524736,1.42256281302147,48.753489321709,0.00389046906171955
7.06,0.279301567715482,0.0410513569199323,0.335465628965912,1.46143517879011,0.0395208791177432,1.41798968038074,1.42149386943908,48.7449053522671,0.00383334213618748
7.08,0.27836628257586,0.0410447921869777,0.339170459635383,1.4602047149233,0.042819002091886,1.41696040144593,1.42046192033652,48.7433462613396,0.00378251924795967
7.1,0.277473564874381,0.0410383431576635,0.342708553963422,1.45900324044858,0.0459736507030169,1.415967125,1.41946493702988,48.725241650498,0.00374248353253442
7.12,0.276625841583936,0.0410322742771782,0.346065236777549,1.45783287533958,0.0489722227617486,1.41500954699852,1.41850165652463,48.677888032751,0.00370892978159545
7.14,0.275825993167436,0.0410262594550128,0.349227147121264,1.45669783423632,0.0518026115099467,1.41408734473037,1.41757336684818,48.6253984667062,0.00367338681280269
7.16,0.275077001267512,0.0410198714849889,0.352185370465782,1.45560251314958,0.0544557328178741,1.41320017664,1.416682682343,48.6081939192795,0.00362528652515979
7.18,0.274381973561892,0.0410133192035927,0.354932520750151,1.45454881351471,0.0569235977264068,1.41234768214963,1.41582876998573,48.6192369630167,0.00356999741444246
7.2,0.273743940932007,0.0410073048918207,0.357459531453945,1.45353675189827,0.0591971936930854,1.41152948148148,1.4150080409712,48.6120644463606,0.00351639559403359
7.22,0.273164765521877,0.0410022299400177,0.359756651530495,1.45256752985942,0.0612678074185636,1.41074517548,1.41421896934902,48.5713794598164,0.00346685188965192
7.24,0.272645679706371,0.0409978322558951,0.36181433934813,1.45164471944865,0.0631271950456727,1.40999434543407,1.41346278850776,48.5220301449019,0.00341931308998599
