time_s,trolley_x_m,support_down_m,payload_x_m,payload_down_m,swing_rad,natural_length_m,actual_length_m,extension_m,tension_N,energy_error_J
1.08,0.0941252713397658,0.0408019945631174,-0.0846963495672064,2.03770803624038,-0.0893111186561248,2,2.00489673334837,0.0048967333483696,48.9667551398073,-2.94921281840388e-10
1.09,0.0954573288710004,0.0408028111716395,-0.0859553182712137,2.03747483115434,-0.0906087284109449,2,2.00489643221911,0.00489643221911473,48.9639325225152,-2.94377383580624e-10
1.1,0.0967866411144713,0.0408043392319255,-0.0871256809335001,2.0372473650149,-0.0918607344085623,2,2.00489613132416,0.00489613132415778,48.960744077467,-2.96403984689775e-10
1.11,0.098112767397329,0.0408064785211201,-0.0882062228383769,2.03702581653867,-0.0930663038786728,2,2.00489561114729,0.00489561114728909,48.9550850073802,-3.00525881957725e-10
1.12,0.0994352660114455,0.0408091010038982,-0.0891957793084059,2.03681040945022,-0.0942246250475649,2,2.00489473403915,0.00489473403914564,48.945728317539,-3.08891523470578e-10
1.13,0.100753695271796,0.0408120491667175,-0.090093238906355,2.03660143627546,-0.0953349077917834,2,2.00489347098071,0.00489347098071313,48.9325530599784,-3.13911008298362e-10
1.14,0.102067614100303,0.0408151405837068,-0.0908975446498428,2.03639926059566,-0.0963963843475028,2,2.00489190046131,0.00489190046130794,48.9164906162262,-3.22861348767134e-10
1.15,0.103376582126996,0.0408181782372393,-0.0916076932083236,2.03620429876441,-0.0974083100980861,2,2.00489018093773,0.00489018093772886,48.8992142787476,-3.24829996234399e-10
1.16,0.104680159429903,0.0408209646906255,-0.0922227325708579,2.03601698717772,-0.0983699644402954,2,2.00488850488664,0.00488850488664472,48.882660548325,-3.24071880442034e-10
1.17,0.105977906126568,0.040823317335339,-0.0927417590389287,2.035837744389,-0.0992806517070314,2,2.00488704656291,0.00488704656291139,48.8685073606362,-3.21556392623989e-10
1.18,0.107269382067671,0.0408250817258074,-0.0931639145491294,2.03566693824216,-0.100139702108022,2,2.00488591668012,0.0048859166801245,48.8577404376519,-3.16984161141676e-10
1.19,0.108554146854107,0.0408261405427101,-0.0934883852143194,2.03550486647626,-0.100946472642707,2,2.00488513497819,0.00488513497818666,48.8504118267641,-3.1410074541327e-10
1.2,0.109831760313445,0.0408264168210546,-0.0937144016301716,2.03535175550604,-0.101700347944116,2,2.00488462677992,0.00488462677991564,48.8456430113938,-3.11731473967569e-10
1.21,0.111101783453616,0.0408258714416005,-0.0938412410219363,2.03520777734335,-0.102400741026412,2,2.00488424350871,0.00488424350871153,48.8418628609925,-3.10829639804666e-10
1.22,0.112363779789398,0.0408244961998607,-0.0938682308172686,2.03507308000721,-0.10304709392768,2,2.00488380117564,0.00488380117564446,48.8372126158911,-3.1149077761583e-10
1.23,0.113617316846175,0.0408223046698088,-0.0937947528667614,2.03494782356042,-0.103638878258375,2,2.00488312670673,0.00488312670673308,48.8300121487632,-3.14154424696511e-10
1.24,0.114861967603791,0.0408193234160269,-0.0936202473672533,2.03483221268597,-0.104175595679401,2,2.00488210040738,0.00488210040738002,48.8191704005101,-3.17431303464843e-10
1.25,0.116097311663234,0.040815585787913,-0.0933442156228592,2.0347265178093,-0.104656778338821,2,2.00488068427683,0.00488068427682986,48.8044412807241,-3.20265258757502e-10
1.26,0.117322935992607,0.0408111296754157,-0.0929662210736147,2.03463107977777,-0.105081989292212,2,2.00487892976253,0.0048789297625329,48.7864681322602,-3.20216908544779e-10
1.27,0.118538435216329,0.0408059994496376,-0.0924858884516552,2.03454629722053,-0.105450822920478,2,2.0048769638397,0.00487696383970082,48.7666139607405,-3.20475368464912e-10
